codice_isolato,data,popolazione,codice_gruppo,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
270422957,2018-11-27,20,3,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422430,2018-11-27,27,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422341,2018-11-27,30,3,270425087,4,10,Terraferma,Marocco Terraglio,Mestre - Carpenedo,Mestre Centro
270422942,2018-11-27,5,3,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422338,2018-11-27,88,3,270425087,4,10,Terraferma,Marocco Terraglio,Mestre - Carpenedo,Mestre Centro
270421936,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421947,2018-11-27,42,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270423019,2018-11-27,13,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422427,2018-11-27,6,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270421911,2018-11-27,24,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421879,2018-11-27,48,3,270425075,3,8,Terraferma,Ca' Solaro,Favaro Veneto,Favaro Veneto
270422356,2018-11-27,47,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422352,2018-11-27,22,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422916,2018-11-27,13,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422326,2018-11-27,17,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422890,2018-11-27,0,3,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422349,2018-11-27,29,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422891,2018-11-27,22,3,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421881,2018-11-27,5,3,270425075,3,8,Terraferma,Ca' Solaro,Favaro Veneto,Favaro Veneto
270422892,2018-11-27,8,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421669,2018-11-27,0,1,270425047,1,6,Città d'acqua,Laguna Veneta (M.1 - Q.6),Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270422887,2018-11-27,37,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421683,2018-11-27,0,1,270425047,1,6,Città d'acqua,Laguna Veneta (M.1 - Q.6),Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270421949,2018-11-27,27,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422949,2018-11-27,0,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421685,2018-11-27,0,1,270425047,1,6,Città d'acqua,Laguna Veneta (M.1 - Q.6),Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270422940,2018-11-27,62,3,270425103,5,11,Terraferma,Marocco Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423008,2018-11-27,78,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422952,2018-11-27,28,3,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422938,2018-11-27,0,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421933,2018-11-27,3,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422019,2018-11-27,1,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422325,2018-11-27,15,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270421960,2018-11-27,19,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421970,2018-11-27,20,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421958,2018-11-27,191,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422417,2018-11-27,139,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422413,2018-11-27,65,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422862,2018-11-27,267,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422861,2018-11-27,66,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422020,2018-11-27,8,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422914,2018-11-27,5,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422947,2018-11-27,32,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422991,2018-11-27,37,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422339,2018-11-27,0,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422970,2018-11-27,1,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421671,2018-11-27,0,1,270425047,1,6,Città d'acqua,Laguna Veneta (M.1 - Q.6),Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270421899,2018-11-27,4,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422936,2018-11-27,341,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421670,2018-11-27,0,1,270425047,1,6,Città d'acqua,Laguna Veneta (M.1 - Q.6),Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270421941,2018-11-27,12,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421920,2018-11-27,0,3,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
270423029,2018-11-27,29,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422894,2018-11-27,16,3,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421971,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422358,2018-11-27,12,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422003,2018-11-27,44,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421999,2018-11-27,36,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422403,2018-11-27,42,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422289,2018-11-27,11,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270422865,2018-11-27,42,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422405,2018-11-27,51,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422866,2018-11-27,25,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422909,2018-11-27,0,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422881,2018-11-27,10,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422882,2018-11-27,18,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422968,2018-11-27,26,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422965,2018-11-27,25,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422972,2018-11-27,41,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422428,2018-11-27,31,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422329,2018-11-27,8,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422928,2018-11-27,15,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422939,2018-11-27,0,3,270425103,5,11,Terraferma,Marocco Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423007,2018-11-27,49,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422929,2018-11-27,3,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422330,2018-11-27,0,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422348,2018-11-27,30,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270421915,2018-11-27,124,3,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
270421891,2018-11-27,54,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422347,2018-11-27,25,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270423026,2018-11-27,12,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422903,2018-11-27,0,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422910,2018-11-27,348,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422913,2018-11-27,0,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422864,2018-11-27,1,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422412,2018-11-27,27,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422411,2018-11-27,47,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422004,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422401,2018-11-27,17,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422431,2018-11-27,0,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422964,2018-11-27,37,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422969,2018-11-27,24,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422999,2018-11-27,199,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421658,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421900,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421908,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421904,2018-11-27,15,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421934,2018-11-27,52,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422998,2018-11-27,56,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421909,2018-11-27,7,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421914,2018-11-27,88,3,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
270422360,2018-11-27,92,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422374,2018-11-27,2,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270423028,2018-11-27,43,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421918,2018-11-27,9,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421917,2018-11-27,60,3,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
270423020,2018-11-27,3,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422014,2018-11-27,31,3,270425077,3,8,Terraferma,Aeroporto,Favaro Veneto,Favaro Veneto
270422408,2018-11-27,39,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422400,2018-11-27,0,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422274,2018-11-27,54,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270421938,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422971,2018-11-27,19,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421686,2018-11-27,0,1,270425047,1,6,Città d'acqua,Laguna Veneta (M.1 - Q.6),Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270422966,2018-11-27,14,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421969,2018-11-27,6,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421946,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421930,2018-11-27,5,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422375,2018-11-27,24,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270421890,2018-11-27,12,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422359,2018-11-27,37,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422895,2018-11-27,40,3,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422353,2018-11-27,185,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270421916,2018-11-27,0,3,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
270422013,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422000,2018-11-27,16,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422399,2018-11-27,6,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270421884,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421893,2018-11-27,7,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422291,2018-11-27,119,3,270425084,4,9,Terraferma,Borgoforte,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422402,2018-11-27,28,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422409,2018-11-27,5,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422407,2018-11-27,8,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422421,2018-11-27,1,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422290,2018-11-27,4,3,270425084,4,9,Terraferma,Borgoforte,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422963,2018-11-27,38,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421676,2018-11-27,0,1,270425047,1,6,Città d'acqua,Laguna Veneta (M.1 - Q.6),Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270423002,2018-11-27,62,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422429,2018-11-27,60,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422370,2018-11-27,71,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270421925,2018-11-27,41,3,270425076,3,8,Terraferma,Dese,Favaro Veneto,Favaro Veneto
270421680,2018-11-27,0,1,270425047,1,6,Città d'acqua,Laguna Veneta (M.1 - Q.6),Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270421903,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421943,2018-11-27,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422371,2018-11-27,131,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422365,2018-11-27,35,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422926,2018-11-27,0,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422927,2018-11-27,0,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422915,2018-11-27,24,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423031,2018-11-27,34,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421910,2018-11-27,40,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422357,2018-11-27,6,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270423032,2018-11-27,29,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421913,2018-11-27,11,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270423033,2018-11-27,48,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422893,2018-11-27,55,3,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421880,2018-11-27,19,3,270425075,3,8,Terraferma,Ca' Solaro,Favaro Veneto,Favaro Veneto
270423034,2018-11-27,59,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422420,2018-11-27,0,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422275,2018-11-27,0,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270422900,2018-11-27,10,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422314,2018-11-27,0,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422888,2018-11-27,84,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422418,2018-11-27,0,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270421715,2018-11-27,33,3,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
270422144,2018-11-27,281,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422146,2018-11-27,66,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422081,2018-11-27,37,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422446,2018-11-27,120,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422203,2018-11-27,21,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270421778,2018-11-27,102,3,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
270422528,2018-11-27,61,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
